Title,Text
COVID-19 : Majaliwa awataka Watanzania kuomba Mungu na kuwasikiliza wataalam,"Waziri Mkuu wa Tanzania, Kassim Majaliwa amesema Watanzania wanaweza kuushinda ugonjwa wa corona kwa kumuomba Mungu na kufuata ushauri unaotolewa na wataalamu wa afya kuhusu njia za kujikinga na ugonjwa huo. 

“Katika kipindi hiki ambacho dunia imekumbwa na wimbi la ugonjwa wa mlipuko, muhimu sisi kuendelea kumuomba Mungu kama Mheshimiwa Rais alivyotuasa tufunge na tufanye maombi ya siku tatu; Ijumaa kwa Waislamu kama walivyofanya, Jumamosi kwa Wasabato tumeona mwitikio wao na kwa Wakristo kesho Jumapili kama tulivyoona maandalizi yakifanyika,” amesema. 
 Akizungumza kwa niaba ya Rais John Pombe Magufuli katika mazishi ya aliyekuwa Katibu Mkuu Kiongozi, Balozi John Kijazi, leo (Jumamosi, Februari 20, 2021) Waziri Mkuu amesema: “Pamoja na kumuomba Mungu, ni lazima tuendelee kufuata maelekezo ya kitaalam ikiwemo kunawa mikono kwa sabuni na maji tiririka, tutumie vitakasa mikono na kuvaa barakoa.” 
 Kuhusu uvaaji wa barakoa, Waziri Mkuu amesema Serikali haijazuia mtu kujikinga lakini aliwataka wanaozitumia ni lazima wajiridhishe na ubora, usalama wake na wafahamu zimetoka wapi. “Ni lazima wanaozitumia wajue zimetoka wapi. Ni vema watu washone barakoa zao wenyewe au wanunue zilizotengenezwa na viwanda vya Tanzania kama alivyoshauri Rais wetu, Mheshimiwa Dkt. John Pombe Magufuli mwaka jana.” 
 Amesema: “Pamoja na maombi, Watanzania tunapaswa tuendelee kufuata maelekezo ya Serikali bila kuwa na hofu. Serikali kupitia maabara na vituo vya kutoa huduma, inaendelea kuhakikisha huduma zinapatikana. 
 Akimzungumzia marehemu Balozi Kijazi, Waziri Mkuu aliwapa pole wafiwa na wanafamilia kutokana na msiba huo mkubwa na alimuelezea kwamba, alikuwa kiongozi mwenye mapenzi mema na Taifa lake lakini pia alikuwa na uwezo wa kutoa ushauri ambao ulikuwa na manufaa kwa Taifa. “Tunalo jukumu la kumuenzi kwa kuendeleza na kutenda mema yote aliyotuachia.” 
   
 Ibada ya kumuombea Marehemu Balozi Kijazi ilifanyika katika kanisa la Mt. Agustino, eneo la Manundu, mjini Korogwe, mkoani Tanga na iliongozwa na Askofu Mstaafu wa Kanisa Katoliki Jimbo la Morogoro, Mhashamu Telesphory Mkude. 
 Mapema, akizungumza katika mazishi hayo, Mkuu wa Majeshi Tanzania, Jenerali Venance Mabeyo alisema wakuu wa vyombo vya ulinzi na usalama walikuwa karibu naye kwa sababu Balozi Kijazi alikuwa ni Katibu wa Baraza la Usalama la Taifa. 
 “Alikuwa ni mahiri, mpole na mwenye uwezo mkubwa wa kujenga hoja ambazo zilieleweka na kukubalika katika vikao vyao,” alisema. 
 Naye, Mkuu wa Mkoa wa Tanga, Bw. Martine Shigela alisema Balozi Kijazi alikuwa ni Baba, kiongozi na mwalimu na wakati wote alikuwa ni kielelezo cha uchapakazi na uadilifu kwa watu wa mkoa wa Tanga. “Na kwa sababu hiyo, mkoa umeamua kuwa stendi ya mabasi ya mji wa Korogwe itapewa jina la Balozi John Kijazi kwa heshima yake ili kutunza kumbukumbu yake,” aliongeza. 
 Mazishi hayo yalihudhuriwa na viongozi mbalimbali wakiwemo mawaziri, makatibu wakuu na Wabunge wa mkoa wa Tanga. 
 Mhandisi Balozi Kijazi alizaliwa mkoani Mwanza akiwa ni mtoto wa pili kwenye familia ya watoto 10. Ameacha mke, watoto watatu pamoja na wajukuu wawili."
"Papa Francis apata nafuu, aiombea dunia amani","Papa Francis alitokea tena Ijumaa baada ya maumivu ya muda mrefu yaliyo mlazimisha kukosa kuongoza misa za mwaka mpya kanisani.  

Hata hivyo hakutaja maradhi yake wakati akitoa hotuba yake kama ilivyo kawaida akiomba amani duniani.  
 Papa Francis hakuweza kuhudhuria ibada jana Alhamisi na pia Ijumaa asubuhi kwa sababu ya maradhi ambayo yanamsababishia maumivu chini ya mgongo na miguu.  
 Ilielezwa kuwa ni mara ya kwanza tangu achukue wadhifa huo wa juu wa dini mwaka 2013 kwamba Francis ambaye amefikisha miaka 84 mwezi uliopita, amekosa kuongoza tukio muhimu linalofanywa na papa kwa sababu za kiafya."
Sultan wa zamani wa Zanzibar Jamshid bin Abdullah arudi Oman,"Aliyekuwa Sultan wa Zanzibar, Jamshid bin Abdullah ambaye tangu aondolewe mamlaka mwaka 1964 amekuwa akiishi nchini Uingereza amekwenda Muscat baada ya serikali ya Oman kukubali ombi lake la kutaka kustaafu nchini Oman. 

Jamshid mwenye umri wa miaka 91 aliondolewa madarakani mwaka 1964 katika mapinduzi yaliyoongozwa na wanaharakati wa kiafrika na tangu wakati huo amekuwa akiishi nchini Uingerezaz katika mji wa Portsmouth kwa zaidi ya miaka 50 sasa. Alirithi usultani kutoka kwa baba yake Abdullah bin Khalifa mwezi Julai mwaka 1963. 
 Serikali ya Oman haikutangaza hadharani kuhusu kustaafu kwa mtawala huyo wa zamani wa Zanzibar. “Ni suala binafsi na hatutaki kutangaza hivyo,” afisa mmoja wa serikali ya Oman amesema kwa misingi ya kutotajwa jina. 
 Awali Jamshid mara kadhaa alinyimwa ruhusa ya kustaafu nchini Oman kwasababu za kiusalama. Maelfu ya waliokuwa katika utawala wake wa zamani wanaishi nchini humo baada ya kupewa uraia katika miaka ya 1970 na 1980. 
 Jamshid anaelezewa ana uhusiano wa kidugu za mtawala wa sasa wa Oman, Haitham bin Tarek, ambaye wote wanatokea katika ukoo wa kifalme.  
 Watu kutoka Zanzibar wanaiona Oman lama sehemu ya makazi yao ya asili kwa vile kisiwa hicho kilitawaliwa na Oman kati yam waka 1698 mpaka 1890. Na mwaka 1890 Uingereza iliilazimisha Zanzibar kuwa chini ya Himay ya Kiingereza na kisiwa hicho kilijitenga na Oman na kuwa kisiwa huru kilichoongozwa na Sultan wa hapo hapo Zanzibar. 
 Jamshid ataungana na dada yake, kaka na watoto wake saba ambao wamekuwa wakiishi nchini Oman tangu miaka ya 1980. Haruhusiwi kurejea Zanzibar. 
 “Tuna furaha kubwa kwaba Sultan Jamshid atakuwa na sisi katika nchi hii katika siku zake za mwisho. Sisi pia tunaishukuru serikali ya Oman kwa kumpa ruhusa ya kustaafu hapa, kwa kweli nadhani ni kwasababu za kibinadamu,” amesmea Yusuf Al-Shibl, mwenye umri wa miaka 74, raia wa Oman ambaye alizaliwa Zanzibar na hivi sasa anaishi Muscat."
Viongozi Marekani walaani mauaji ya Colorado.,"Viongozi wa Marekani wamelaani mauaji yaliotokea katika mji wa Boulder Colorado nchini humo siku ya Jumatatu. 
 Ufyatuaji wa risasi wa kwenye duka moja katika mji huo umeuwa watu 10 akiwemo afisa wa polisi ailyekuwa wa kwanza kufika kwenye eneo la tukio wakati mshukiwa wa shambulizi hilo alijeruhiwa na kukamtwa muda mfupi baadaye. 
 Polisi mjini humo hawajatoa ripoti za kina kuhusiana na shambulizi hilo lililotokea saa tisa za jioni kwenye duka la King Soopers kwenye kitongoji cha Table Mesa mjini Boulder ulioko takriban kilomita 45 kaskazini magharibi mwa mji mkuu wa jimbo hilo wa Denver. 
 Tukio la Jumatatu ni la pili kutokea hapa Marekani ndani ya kipindi cha wiki moja baada ya lile la Jumanne wiki iliyopita ambapo watu wanane waliuwawa mjini Atlanta wakiwemo wanawake 6 wenye asili ya Asia. 
 Mwanaume mwenye umri wa miaka 21 tayari amefunguliwa mashitaka kutokana na shambulizi hilo. Mkuu wa polisi wa Boulder Maris Herold amesema kuwa miongoni mwa watu waliokufa ni afisa wa polisi Eric Talley mwenye umri wa miaka 51. 
 Mkuu wa habari wa Ikulu ya Marekani Jen Psaki kupitia ujumbe wa twitter amesema kuwa Rais Joe Biden amefahamishwa kuhusu tukio hilo na kwamba ataendelea kuarifiwa kadri uchunguzi unavyoendelea. 
 Taarifa zimeongeza kusema kuwa mshukiwa aliyekamatwa ndiye pekee aliyenusurika wakati wa shambulizi hiyo japo amejeruhiwa vibaya ."
Walinda usalama wa umoja wa mataifa na umoja wa Afrika wameanza kuondoka Dafur,"Muungano wa walinda usalama katika eneo la Dafur nchini Sudan, kutoka umoja wa Afrika na umoja wa mataifa – UNAMID, unamaliza mda wake eneo hilo hii leo alhamisi, baada ya kufanya kazi kwa zaidi ya miaka 13. 
 Katika taarifa kwa vyombo vya habari, muungano huo wa kijeshi umesema kwamba serikali ya Sudan itachukua jukumu la kuhakikisha kwamba eneo hilo lina usalama wa kutosha. 
 Wiki iliyopita, baraza la usalama lenye wanachama 15, lilikubaliana kwa Pamoja kuondoa wanajeshi hao katika eneo hilo kuanzia leo, kufikia June tarehe 30 mwaka ujao 2021. 
 Wanajeshi wa umoja wa mataifa na umoja wa Afrika, wamekuwa Dafur tangu mwaka 2007, katika juhudi za kumaliza mapigano mabaya yaliyotokea eneo hilo la magharibi mwaka 2003 kati ya wanajeshi wa serikali na makundi ya waasi. 
 Kulingana na umoja wa mataifa, wanajeshi 4,000, washauri wa polisi 480, polisi 1,631, wafanyakazi wa kiraia wa kimataifa 483 na wafanyakazi wa kiraia wa Sudan 945 wanafanya kazi ya usalama eneo la Dafur, Sudan. 
 Watu 300,000 wameuawa na wengine milioni 2.5 kuachwa bila makao kufuatia vita vya Darfur."
Jeshi la Msumbiji latangaza kuwaokoa raia zaidi ya 100,"Jeshi la Msumbiji limesema zaidi ya raia 100 waliotekwa nyara na wanamgambo katika jimbo la kaskazini mwa nchi hiyo la Cabo Delgado wameokolewa. 

Kamanda wa jeshi Cristo-vao Chume amesema wengi wa waliookolewa ni wanawake na watoto, na kwamba wamekabidhiwa kwa serikali kwa usaidizi zaidi. 
 Kamanda huyo amesema wanamgambo wanaendelea kuwepo,katika wilaya ya Palma ingawa usalama wa eneo hilo unasemekana umedhibitiwa. 
 Jenerali huyo amesema wanamgambo wanaendelea kuteketeza nyumba katika baadhi ya vijiji. 
 Aliwashutumu wanamgambo hao kwa kutumia raia kama ngao jambo ambalo amesema linazifanya operesheni za kijeshi kuwa ngumu. 
 Serikali ilisema Jumanne vikosi vyake viliwaua zaidi ya waasi 150 katika wilaya ya Palma kati ya tarehe 21 na 23 Juni. 
 Katika siku za hifi karibuni jeshi la Msumbiji limeongeza juhudi zake katika vita dhidi ya wanamgambo katika jimbo hilo."
ADB yaipa Afrika Kusini mkopo wa dola milioni 300 kukabiliana na COVID-19,"Benki ya Maendeleo ya Afrika (ADB) imeidhinisha mkopo wa dola milioni 300 kwa serikali ya Afrika Kusini ili kusaidia katika kupambana na janga la virusi vya corona na bajeti yake ya matumizi.  

Uchumi wa Afrika Kusini ulikuwa tayari umedorora kabla ya janga la COVID-19 kuanza kuathiri vibaya uchumi wa taifa hilo. 
 Utabiri wa sasa unaonyesha pato la ndani litashuka kwa asilimia 7 mwaka huu, na nakisi ya bajeti itakuwa karibu asilimia 15 ya pato la jumla la taifa. 
 Afrika kusini ndio nchi yenye idadi kubwa ya maambukizi ya virusi vya corona barani Afrika, ikiwa na visa zaidi ya laki 3 na elfu 80. 
 Benki ya maendeleo ya Afrika ilisema katika taarifa kwamba mkopo huo ni wa kulinda Maisha ya raia wa Afrika kusini kwa kuhifadhi nafasi za ajira, na kuyasaidia makampuni katika uchumi rasmi na usio rasmi. 
 Afrika kusini iliwasilisha pia ombi la msaada wa fedha kwa shirika la kimataifa la fedha duniani IMF katika juhudi zake za kupambana na virusi vya corona. IMF inatarijiwa kutoa jibu kuhusu ombi hilo wiki ijayo."
Algeria kufanya uchaguzi wa bunge Jumamosi,"Algeria inafanya uchaguzi wa bunge Jumamosi wakati vuguvugu la maandamano likisihi wapiga kura kususia huku kukiwa na wasi wasi kwamba taifa hilo la Afrika kaskazini linaweza kujikwamua kutoka kwenye janga la kisiasa na kiuchumi. 

Zoezi hilo linafanyika wakati serikali ikijaribu kuimarisha uhalali wake huku ikikabiliana na vuguvugu la Hirak, ambalo limerejea tena barabarani mwezi Februari baada ya kusitisha maandamano kwa karibu mwaka mmoja kufuatia janga la corona. 
 Mwaka wa 2019, Hirak liliongoza maandamano ya maelfu ya watu na kupelekea kujizulu kwa kiongozi wa muda mrefu wa taifa hilo Abdelaziz Bouteflika baada yake kutangaza nia ya kuwania urais kwa muhula wa tano. 
 Uchaguzi wa urais uliyofanyika miezi 18 iliyopita ulishindwa na Abdelmadjid Tebboune wakati ukiwa na chini ya asilimia 40 ya wapiga kura walioshiriki kulingana na takwimu rasmi. 
 Alhamis kiongozi wa upinzani Karim Tabbou alikamatwa karibu na nyumba yake kulingana na ripoti iliyotolewa na ndugu yake. Habari kutoka vyombo vya habari vya ndani zinasema kuwa mkurugenzi wa Radio M, Ishane El Kadi pia amezuiliwa.  
 Imetayarishwa na Harrison Kamau"
COVID-19 : Tishio la watu kukataa kupewa chanjo laikabili dunia,"Matokeo ya ukusanyaji mpya wa maoni yanaonyesha kusita kwa baadhi ya watu kupewa chanjo kote ulimwenguni ni tishio katika kutokomeza janga la COVID-19. 

Utafiti huo uliyoendeshwa na taasisi ya Gallup katika nchi 79 kati ya 117, unaonyesha kuwa idadi ya watu ambao wamesema wako tayari kupewa chanjo ni chini ya asilimia 70. 
 Idadi hiyo ndiyo asilimia ya wastani ya watu ambao wanahitaji kinga ili kuzuia virusi vya COVID visiendelee kusambaa, kwa mujibu wa wanasayansi. 
 Taasisi ya Gallup iliwahoji watu elfu moja katika kila nchi kati ya hizo 117 mwishoni mwa mwaka 2020. 
 Katika nchi 20, karibu watu wote waliohojiwa walisema hawako tayari kupewa chanjo. 
 Nchini Russia, asilimia 61, Kosovo asilimia 56 walisema wataikataa chanjo, na nchini Senegal ni asilimia 55. 
 Kulingana na matokeo ya jumla, utafiti huo unakadiria kuwa zaidi ya watu billioni 1 kati ya billlioni 7.6 duniani hawatachanjwa."
"Wakimbizi wakimbilia Sudan, mapigano yaongezeka Ethiopia","Mapigano makali yanaendelea Tigray, Ethiopia, wakimbizi wakikimbilia Sudan huku Umoja wa Afrika ukiendelea kutoa wito wa kusitishwa mapigano hayo. 

Jeshi la Ethiopia linaendelea kushambulia makundi ya wapiganaji katika eneo hilo, baada ya viongozi wa Tigray kukaidi mamlaka ya waziri mkuu Abiy Ahmed. 
 Karibu watu 2,500 wamekimbilia Sudan kutoka Ethiopia kufuatia mapigano hayo katika eneo la Tigray huku maafisa wakielezea wasiwasi wao kwamba huenda idadi ya watu wanaokimbia mapigano hayo ikaongezeka kwa kasi. 
 Mamia ya watu wamekufa kutokana na mashambulizi ya angani huku hali ya wasiwasi ikiongezeka kwamba huenda Ethiopia ikarudi tena katika vita vya wenyewe kwa wenyewe kutokana na uhasama mkubwa uliopo kwa sasa kati ya jamii ya Tigray na Oromo. 
 Maawsiliano yamekatwa katika eneo la Tigray. 
 Shirika la habari la serikali limeripoti kwamba wanajeshi wa serikali wamedhibithi uwanja wa ndege wa Humera, karibu na mpaka na Sudan na Eritrea. 
 Shirika la habari la FANA, linaloshirikiana na serikali, limeripoti kwamba wanajeshi 17 wamekamatwa kwa kutatiza mfumo wa mawasiliano unaotumika na wanajeshi wa serikali ya jimbo la Tigray na kuhatarisha usalama wa jeshi la jimbo hilo TPLF. 
 Abiy, ambaye alishinda tuzo la amani la Nobel mwaka 2019, aliamurisha mashambulizi ya angani na kutuma wanajeshi Tigray wiki iliyopita, akishutumu jeshi la TPLF kwa kushambulia kambi ya jeshi. 
 Utawala wa Tigray unadaia kwamba serikali ya Abiy inawakandamiza na ilichukua hatua za kidikteta kuahirisha uchaguzi mkuu. 
 Imetayarishwa na Kennes Bwire, VOA, Washington DC"
Kiongozi wa kundi la Polisario arejea Algeria kutoka Spain,"Ripoti zinasema kuwa kiongozi anayeongoza kundi linadai uhuru kutoka Morocco Brahim Ghali na aliezua mzozo wa kidiplomasia kati ya Rabat na Madrid baada ya kupelekwa kupata matibabu nchini Spain, amerejea Algeria usiku wa kuamkia leo. 

Kwa mujibu wa shirika la habari la AP, Ghali alitolewa kwenye hospitali kaskazini mwa Spain, baada ya kupata matibabu kwa wiki sita kufuatia kuugua COVID-19 kwa mujibu wa taarifa iliyotumwa kwa shirika hilo la habari na taifa lake lililojitangazia uhuru wa Sahrawi lenye makao yake makuu kwenye kambi za wakimbizi magharibi mwa Algeria. 
 Ghali ndiye kiongozi wa eneo hilo pamoja na kundi la Polisario Front, ambalo kwa muda mrefu limejitahidi kujikwamua kutoka utawala wa Morocco iliyo jichukulia udhibiti wa Sahara Magharibi kwenye miaka ya 70 wakati likijitahidi kurejesha uhuru wake tangu wakati huo. 
 Ghali ameondoka Spain saa chache baada ya kutoa ushahidi Jumanne mbele ya wachunguzi kwa njia ya video kutokana na tuhuma za kuongoza mateso, mauwaji ya kimbari pamoja na ukatili mwingine. Jaji mmoja wa Spain alitoa uamuzi kuwa Ghali awe huru wakati uchunguzi ukiendelea."
"Ujerumani, Ufaransa na Italia kusitisha chanjo ya AstraZeneca","Ujerumani, Ufaransa, na Italia zimetangaza kusimamisha kutolewa chanjo ya AstraZeneca baada ya ripoti kuonyesha uwezekano wa kuwa na madhara. 
 Licha ya kuwepo kwa madai ya aina hiyo ya chanjo kuwa na madhara shirika la afya duniani (WHO) linadai kwamba chanjo hiyo ni salama. 
 Ufaransa, Ujerumani na Italia Jumatatu, zimejiunga na nchi kadhaa wanachama wa Umoja wa Ulaya ambazo zimezuia kutolewa kwa chanjo ya AstraZeneca. 
 Nchi hizo zimeifuata uamuzi wa Norway ambayo ilitangaza Jumamosi kwamba mtu mmoja alifariki dunia baada ya kupata madhara katika ubongo, na wengine watatu kulazwa baada ya damu kuganda mara tu baada ya kupewa chanjo ya AstraZeneca."
Uchaguzi Marekani: Biden Aongoza Georgia na Pennyslvania,"Mgombea urais wa chama cha Democratic Joe Biden amechukua uongozi wa kura chache dhidi ya Rais Donald Trump katika majimbo muhimu yenye ushindani mkali ya Georgia na Pennyslvania, hivyo anaelezewa kuwa anaelekea kupata kura za kutosha za wajumbe kutangazwa mshindi. 
 Makamu rais wa zamani Biden ambaye hivi sasa anaongoza katika kura za wananchi pia ana kura 253 za wajumbe dhidi ya 214 za Trump. Mgombea anahitaji kupata kura za wajumbe 270 ili kushinda urais na kuongoza kwa kipindi cha miaka minne. 
 Zoezi la kuhesabu kura bado linaendelea katika majimbo ya Arizona na Nevada, ambako Biden anaongoza. Mfumo wa kura za wajumbe Marekani unayaruhusu mshindi wa kura wa wananchi katika kila jimbo anapata kura za wajumbe wote wote isipokuwa kwa majimbo mawili tu ya Maine na Nebraska ambapo wajumbe wanaamuliwa kulingana na kanuni za majimbo hayo."
Nigeria yerejesha raia wake kutoka Saudi Arabia,"Nigeria Alhamisi imewarejesha mamia ya raiya wake waliokwama Saudi Arabia baada ya kupitisha muda wa vibali vyao vya kuishi huko. 

Kwa mujibu wa shirika la habari la Reuters, ndege ya kwanza iltua mjini mkuu wa Abuja wakati watu wakiwa wamejifunika kwa barakoa na kuvaa magwanda marefu. 
 Ukosefu wa ajira pamoja na hali ngumu ya kiuchumi nchini Nigeria katika kipindi cha miaka minne iliopita, vimepelekea maelfu wa wanigeria kutafuta ajira kwenye mataifa ya kigeni. 
 Hata hivyo janga la corona limesababisha upungufu wa ajira kwenye mataifa mengi huku mengine yakiongeza kanuni ya usafiri zilizopelekea wengi wao kukwama. 
 Video iliokuwa ikisambaa kwenye mitandao ya kijamii ilionyesha wanaigeria wanaodai kushikiliwa kwenye kambi moja ya Saudi Arabia kwa zaidi ya miezi tatu, wakati mataifa mengine yakisemekana kuchukua raiya wake baada ya takriban wiki mbili. 
 Serikali ya Nigeria ilisema Jumatatu kuwa ilikuwa ikishauriana na Saudi Arabia kuhusu kuwarejesha raiya wake 802 kwa kutumia ndege mbili Alhamisi na Ijumaa."
Mkutano wa EU ana kwa ana ni ishara ya kupungua COVID-19,"Viongozi wa Umoja wa Ulaya (EU) wakiwa pamoja na mawaziri wao wa mambo ya nje wanakutana kwa mara ya kwanza ana wa ana nchini Ureno Ijumaa kwa mazungumzo ya siku mbili.  

Mkutano huo ni ishara kwamba viongozi hao wanachukulia kitisho cha janga la COVID-19 kinapungua kutokana na kuharakishwa kwa mpango wa kuwachanja raia wao. 
 Mazungumzo yao yatazingatia zaidi athari za janga hilo katika fani za huduma za kijamii na ajira katika jumuia yao. 
 Viongozi wa EU watazungumzia pia pendekezo la Alhamisi lililotolewa na serikali ya Marekani kubadilishana habari za kiteknolojia kuhusu utengenezaji wa chanjo za COVID-19 ili kusaidia kukomesha kwa haraka janga hili. 
 Viongozi hao watakuwa pia na mazungumzo ambayo hayajawahi kufanyika kupitia mtandao wa video na Waziri Mkuu wa India Narendra Modi ambaye nchi yake inahitaji msaada mkubwa kukabiliana na maafa yanayotokea kutokana na kuongezeka kwa maabukizo."
Rais Yoweri Museveni kusimamia mazungumzo ya kuleta amani Ethiopia,"Rais wa Uganda Yoweri Museveni atasimamia mazungumzo ya kuleta amani nchini Ethiopia kati ya serikali na maafisa wa eneo la Tigray. 
 Kulingana shirika la habari la AFP, maafisa wa serikali ya Ethiopia wasiotaka kutajwa wamesema kwamba mazungumzo hayo yamepangwa kuanza Jumatatu, kaskazini mwa Uganda. 
 Naibu waziri mkuu wa Ethiopia Demeke Mekonnen Hassen, ambaye pia ni waziri wa mambo ya nje, pamoja na wawakilishi wa Tigray, wanatarajiwa nchini Uganda Jumatatu kwa mazungumzo hayo. 
 Hayo yanajiri wakati kiongozi wa eneo lililojitenga nchini Ethiopia, Tigray, amethibitisha kwamba wapiganaji wake walifanya mashambulizi ya roketi kwenye uwanja wa ndege katika mji mkuu wa Eritrea. 
 Shambulizi hilo linaongeza wasiwasi wa kusambaa kwa vita katika eneo hilo la pembe ya Afrika. 
 Debretsion Gebremichael, amesema kwamba wapiganaji wake walishambuliwa kila upande na maelfu ya wanajeshi wa Eritrea na vifaru anavyodai waliingia Tigray kuwasaidia wanajeshi wa Ethiopia. 
 Wanadiplomasia waliwaambia waandishi wa habari Jumamosi usiku kuwa makombora mengi yalipiga Asmara, yakitua karibu na uwanja wa ndege, ingawa vizuizi vya mawasiliano huko Tigray na Eritrea vilifanya ripoti hizo vigumu kuthibitisha. 
 Waziri mkuu Abiy Ahmed ameandika ujumbe wa Twitter kwamba Ethiopia ina uwezo wa kutosha kufanikisha malengo yake katika eneo la Tigray bila msaada wowote lakini hakujibu moja kwa moja madai ya Debretsion. 
 Mwanadiplomasia mkuu wa wizara ya Mambo ya Nje ya Marekani kwa Afrika, Tibor Nagy, alishutumu mashambulizi ya vikosi vya Tigray dhidi ya Eritrea na kulaani kile alichokiita juhudi zao za kuufanya mzozo huo kuwa wa kimataifa. 
 Abiy alizindua kampeni hiyo huko Tigray mnamo Novemba 4 baada ya kushutumu vikosi vya eneo hilo kwa kushambulia wanajeshi wa serikali kuu walio katika jimbo la kaskazini, ambalo linapakana na Eritrea na Sudan na lina makazi ya watu wapatao milioni 5. 
 Idadi ya watu ambao wamekimbilia Sudan kutokana na mzozo huo kaskazini mwa Ethiopia imeongezeka hadi 20,000, shirika la wakimbizi la Umoja wa Mataifa na maafisa wa eneo hilo walisema Jumapili."
