ID_FILE	CATEGORY	SENTENCE_NO	SENTENCE
SET1/1595019559-532	LOCALCHIEFS	1	 Nduna ya maboma aangono, Kondwani Nankhumwa, wati nkhani ya mafumu ili choncho chifukwa ntchitoyi idayambika kale ndi mtsogoleri wakale Joyce Banda ndipo boma la DPP likungopitiriza ndondomekoyi.
SET1/1595019559-532	LOCALCHIEFS	2	  Chakwera akwanitse malonjezoHRDC  Masankhidwe a nduna autsa mapiri pa chigwa  Malonjezo ayamba kuoneka Mafumuwa adawakweza ndi mtsogoleri wakale Joyce Banda koma adali asadawaike pamndandanda wolandira ndalama komanso ena adali asadalamulidwe kuti ayambe kugwira ntchito yawo.
SET1/1595019559-532	LOCALCHIEFS	3	 Chomwe boma la DPP lapanga, ndi kuwalonga mafumuwa kuti ayambe kugwira ntchito komanso kuwaika pamndandanda woti ayambe kulandira mswahara, adatero Nankhumwa, pocheza ndi Tamvani pafoni.
SET1/1595019559-532	LOCALCHIEFS	4	 Nankhumwa wati boma la DPP lakweza mafumu awiri okha omwe ndi Ngolongoliwa ndi Toleza koma ena onse adakwezedwa ndi Banda.
SET1/1595019559-532	LOCALCHIEFS	5	 Ma Paramount amalandira K50 000, Senior Chief K30 000, T/A K18 000, Sub T/A K8 000, magulupu K5 000 ndi nyakwawa K2 500.
SET1/1595019559-532	LOCALCHIEFS	6	 Nankhumwa akuti pakadali pano K1.7 biliyoni ndiyo ikugwiritsidwa ntchito kulipirira mswahara wa mafumuwa ndipo wati ndi kuonjezereka kwa enaku kupangitsa kuti ndalamazi zifike pafupifupi K2.5 biliyoni.
SET1/1595019559-532	LOCALCHIEFS	7	 Izi zikudza pamene maunduna ena ofunika monga a zamaphunziro ndi zaumoyo alandidwa ndalama zina kupangitsa kuti maundunawa alephere kulemba aphunzitsi ndi anamwino ena.
SET1/1595019559-532	LOCALCHIEFS	8	 Yemwe amathirira ndemanga pa nkhani zaumoyo ndi zipatala, Martha Kwataine, komanso kadaulo pa ndale Henry Chingaipe adzudzula izi ndipo ati kulibwino ndalamazi zipite maunduna.
SET1/1595019559-532	LOCALCHIEFS	9	 Dziko lino lili pampanipani wa zachuma, zomwe zachititsa kuti boma lichepetse ndondomeko ya zachuma ndi K23 biliyoni chifukwa chomanidwa thandizo ndi maiko amene akhala akulithandiza.
SET1/1595019559-532	LOCALCHIEFS	10	 Nankhumwa adavomereza akuti ndalama zomwe ziyambe kupita kwa mafumuwo ndi zambiri ndipo zidakathandizadi maunduna ena amene ali pampanipani monga unduna wa zaumoyo komanso wa zamaphunziro.
SET1/1595019559-532	LOCALCHIEFS	11	 Timanenedwa ndipo mafumuwo amati mwina sitikuwapatsa malipiro chifukwa adakwezedwa ndi boma la Peoples Party (PP). Ndiye taona kuti nkofunika kuti tiwaike pamndandanda woti azilandira mswahara kuyambira tsopano, adaonjeza Nankhumwa.
SET1/1595019559-532	LOCALCHIEFS	12	 Apapa zidalakwika kale ndiye sitingachitire mwina. Inde tilibe ndalama, koma nanga tikadatani? Chifukwa izi zikadapereka mavuto ena achikhala kuti tidawasiya kuti mafumuwo asamalandire [mswahara].
SET1/1595019559-532	LOCALCHIEFS	13	 Mafumu ena ayamba kale mwezi wathawu kulandira mswahara wawo malinga ndi ganizo la boma lowaika pamndandandawu. Mafumu 20 akwezedwa kale mwezi wa February mchigawo cha kummwera.
SET1/1595019559-532	LOCALCHIEFS	14	 Koma Kwataine akuti boma lidziwe kuti kulakwitsa kuwiri sikungabweretse mayankho kwa anthu, ndipo yati boma likadaganiza kawiri.
SET1/1595019559-532	LOCALCHIEFS	15	 Anthu akusowa mankhwala ndi zakudya mzipatala ndiye boma likuchotsa ndalama ku unduna wa zaumoyo kukapatsa mafumu? Boma litaunikapo bwino pamenepa, adatero Kwataine.
SET1/1595019559-532	LOCALCHIEFS	16	 Iye adati sikulakwitsa kusiya kaye kukweza mafumu bola nthambi zina zinthu zikuyenda bwino malinga ndi mavuto a zachuma omwe dziko lino likukumana nawo pakalipano.
SET1/1595019559-532	LOCALCHIEFS	17	 Anthu akulipa nkhuku ndi mbuzi kubwalo la mfumu, kodi zimenezi si zokwanira kwa mafumuwa? Ngakhale kuwasiya osamawapatsa ndalama palibe vuto chifukwa malipiro awo amapezeka kumudzi komweko.
SET1/1595019559-532	LOCALCHIEFS	18	 Panopa mmidzi anthu akungophana pena kumenya anthu okalamba kusonyeza kuti anthu adataya chikhulupiriro mwa mafumu. Ndiye palinso chifukwa chowapatsira ndalama zambiri ngati zimenezi? adafunsa Kwataine.
SET1/1595019559-532	LOCALCHIEFS	19	 Naye Chingaipe wati kulakwika kudachitika ndi boma la PP komabe boma la DPP likadaona nthawi yochitira izi.
SET1/1595019559-532	LOCALCHIEFS	20	 Si zobisa, dziko lino lili pamavuto a zachuma, ndiye nchifukwa chiyani boma laganiza kuti achite izi lero pamene zinthu sizilibwino? Panopa mafumu akukhudzidwa ndi ndale, nchifukwa chake ndikufuna kuti bwanji boma laganiza zowaika pa mndandanda wolandira ndalama mafuwa lero? adatero Chingaipe.
SET1/1595019559-532	LOCALCHIEFS	21	 Mneneri mu undunawu, Muhlabase Mughogho wati ntchitoyi sidayambe lero ndipo ili mkati mpaka mafumu otsalawa atathananawo.
SET1/1595019559-532	LOCALCHIEFS	22	 Sitinganene kuti mafumu otsalawo tithananawo liti koma ntchito ili mkati, adatero mneneriyu.
SET1/1595019559-532	LOCALCHIEFS	23	 Iye adati mafumu 41 900 ndi amene akhala akulandira mswahara mwa mafumu 42 150 amene ali mdziko muno, kusonyeza kuti mafumu 250 ndi amene sadayambe kulandira.
SET1/1595019559-532	LOCALCHIEFS	24	 Mafumu amene akwezedwa mwezi wa February ndi T/A Nchiramwera wa ku Thyolo; Senior Chief Ngolongoliwa ya mboma la Thyolo; Senior Chief Kuntaja wa mboma la Blantyre; Senior Chief Kanduku ya mboma la Mwanza; T/A Ngowe ya mboma la Chikwawa komwe ufumuwu waima kaye pamene nkhani yapita kubwalo.
SET1/1595019559-532	LOCALCHIEFS	25	 Ena amene akwezedwa ndi T/A Ndamera ya mboma la Nsanje; Sub T/A Toleza ya mboma la Balaka; Sub T/A Phalula ya mboma la Balaka; ku Machinga kuli Sub T/A Sale, T/A Nkoola, T/A Nkula, kudzanso Sub T/A Lulanga ndi Mtonda a mboma la Mangochi.
SET1/1595019559-532	LOCALCHIEFS	26	 Chigawo chapakati ndi kumpoto kwakwezedwanso mafumu 11 ndipo ena akwezedwa miyezi ikudzayi.
SET1/1595019547-530	LAW/ORDER	0	 Woganiziridwa kuba khanda anjatidwa ku Mzuzu Mayi wina zake zada mumzinda wa Mzuzu atamugwira ataba khanda la psuu la mnzake pachipatala chachikulu cha Mzuzu sabata yatha. Koma make mwanayo pano akumwetulira chifukwa khanda lakelo lilinso mmanja mwake!  Pa Wenela pasintha zedi  ANatchereza  Tidakumana ku sukulu ku Chiradzulu Wachiwiri kwa mneneri wa polisi ya Mzuzu, Cecelia Mfune, watsimikiza za kumangidwa kwa Mary Pundi Nyirenda, wa mmudzi mwa Chisi, T/ A Mpherembe mboma la Mzimba, yemwe akumusunga palimandi kundende ya Mzuzu komwe akudikirira kukaonekera kubwalo la milandu komwe akayankha mlandu woganiziridwa kuba khanda masiku akubwerawa.
SET1/1595019547-530	LAW/ORDER	1	 Alinso limodzi: Wayisoni ndi mwana wake atapezeka Komatu khandali likadapita pakadapanda Maganizo Banda, mlonda wa kampani ya Stallion, yemwe ankalondera malowa usikuwo.
SET1/1595019547-530	LAW/ORDER	2	 Banda adati adakhala tcheru ataona Nyirenda akutuluka ndi khanda kuchokera muwodiyo nthawi itatsala pangono kukwana 12 koloko usiku.
SET1/1595019547-530	LAW/ORDER	3	 Mayiyu adatuluka katatu konse kulowera wodi ya amayi apakati, yomwe ili moyandikana kwambiri ndi wodi ya makandayi, atanyamula khanda lomwe adalikulunga mushawelo yoyera. Amati kutuluka nkulowa.
SET1/1595019547-530	LAW/ORDER	4	 Apa ndidadziwa kuti china chake chasokonekera chifukwa kunja kudali kukuzizira ndipo mayi wanzeru sakadatuluka ndi mwana nthawi ngati imeneyo ndipo sindidamulole kuti atuluke, adatero Banda.
SET1/1595019547-530	LAW/ORDER	5	 Pocheza ndi Msangulutso make khandalo, Mercy Wayisoni, wa zaka 27 yemwe amachokera ku Elunyeni mboma lomwelo koma kumudzi kwawo ndi kwa Nazombe, T/A Nazombe mboma la Phalombe, adafotokoza kuti adafika pachipatalapo Loweruka pa February 20 wopanda wina aliyense womudikirira.
SET1/1595019547-530	LAW/ORDER	6	 Iye adati Loweruka lomwelo adakumana ndi mayi wina kukhitchini yemwe adamufunsa ngati ali ndi womudikirira ndipo iye atamuuza kuti adalibe aliyense womusamalira pachipatalapo, mayiyo adamupempha kuti akhale mnzake kuti aziphika ndi kudya limodzi osadziwa kuti adali zolowere nkudyere mwana.
SET1/1595019547-530	LAW/ORDER	7	 Apa mpomwe ubwenzi wathu udayambira. Kwa masiku asanu ndi limodzi tinkadyera limodzi, adatero Wayisoni koma adati adadabwa kuti Lolemba nthawi yochira itakwana Nyirenda adamuletsa kuitana wachibale aliyense kuti amuthandizire ndipo adamuuza kuti wachibale aliyense asadziwe zoti nthawi yake yochira idali itakwana kaamba koti iye alipo ndipo amuthandiza.
SET1/1595019547-530	LAW/ORDER	8	 Wayisoni adati Nyirenda adali kumutsatira kulikonse komwe amapita patsikuli mpaka kuchipinda cha opaleshoni komwe adanamiza adokotala kuti adali wolandirira mwana ngakhale adokotalawo adamuletsa kulowa mchipindamo.
SET1/1595019547-530	LAW/ORDER	9	 Iye adati asadatuluke kuopaleshoniko, adokotala adamudziwitsa kuti adali ndi mwana wamwamuna.
SET1/1595019547-530	LAW/ORDER	10	 Wayisoni adati adazizwa pomwe adadzidzimuka pakati pa usiku ndi kupeza kuti mwana wake salinso kumtima kwake koma mnzakeyo adali atamusunthapo.
SET1/1595019547-530	LAW/ORDER	11	 Adandiletsa kumuyangana mwana wanga ndi kundiuza kuti khandalo silidali langa koma lake kaamba koti langa lidapitirira. Izi zidandikwiyitsa ndipo ndidauza oyandikana nawo kuti Nyirenda wanditengera mwana ndipo adasinthitsa nsalu ine ndili mtulo, adalongosola Wayisoni.
SET1/1595019547-530	LAW/ORDER	12	 Iye adati nawo achipatala atamva kuti muwodimo mwauka mpungwepungwe adabwera ndi kutsimikiza kuti khandalo lidali la Wayisoni.
SET1/1595019879-583	SPORTS	0	 Flames itenga mwezi  ikukonzekera Guinea Timu ya mpira ya dziko lino ya Flames itenga mwezi umodzi ikukonzekera masewero ake ndi Guinea omwe adzachitike mwezi wa March chaka chino mumpikisano wa Africa Cup of Nations.
SET1/1595019879-583	SPORTS	1	  Pa Wenela pasintha zedi  ANatchereza  Tidakumana ku sukulu ku Chiradzulu Malinga ndi pulezidenti wa bungwe loyendetsa za mpira mdziko muno la FAM, Walter Nyamilandu, Flames idzayamba zokonzekerazi kumayambiriro a mwezi wa mawa.
SET1/1595019879-583	SPORTS	2	 Flames iyamba kukonzekera mwezi wa mawa Nyamilandu wati timuyi yapatsidwa mwezi umodzi yazokonzekera chifukwa osewera ambiri ali pa tchuthi malinga ndi kutha kwa ligi ya TNM Super League.
SET1/1595019879-583	SPORTS	3	 Monga mukudziwa tili ndi masewero akulu mu March chaka chino pomwe tikumane ndi Guinea. Potengera ndi zimene mphunzitsi watimuyi, Ernest Mtawali adapempha ku FAM, taona kuti nzofunika kuti tovomere zoti timuyo ikhale ikukonzeka nthawi yaitali. Paja osewera ambiri akupuma chifukwa TNM Super League yatha. Izi zikuonetseratu kufunika kotenga nthawi yaitali tikukozekera, adatero Nyamilandu.
SET1/1595019879-583	SPORTS	4	 Padakalipano, FAM yaloleza kuti mphunzitsi wa timu ya dzikolinoyo apite ku South Africa komwe akaunike ena mwa osewera a dziko lino kuti akhale nawo mutimu yomwe ikumane ndi Guinea.
SET1/1595019879-583	SPORTS	5	 Ena mwa osewerawa ndi Atusaye Nyondo yemwe amasewera mu timu ya Pretoria University ndi Robert Ngambi yemwe amasewera mu Platinum Stars amenenso ubale ndi Mtawali unada chifukwa sanalowetsedwe pomwe Flames imakumana ndi Swaziland chaka chatha.
SET1/1595019879-583	SPORTS	6	 Mmodzi mwa akatswiri a mpira mdziko muno Peter Mponda yemwe anali kaputeni wa Flames wayamikira FAM polola mphuzitsi wa timu ya dziko linoyo kupita kukaunika osewera omwe ali ku South Africa.
SET1/1595019879-583	SPORTS	7	 Iye watinso akadakonda kuti Mtawali akhalenso paubale wabwino ndi osewera ngati Ngambi chifukwa tchito zake ndizofunikirabe ku timuyi.
SET1/1595019229-479	EDUCATION	0	 Mkangano uimitsa kumanga sukulu Njovu zikamamenyana umavutika ndi udzu, adatero akulu a mvula zakaale. Izi zapherezeka ntchito yomanga sukulu ya sekondale yoyendera ku Chombe mboma la Nkhata Bay itaima kwa zaka zisanu kaamba ka mkangano wa malo womwe unabuka mderalo pakati pa Gulupu Malepa ndi mwini munda womwe akufuna kumangapo sukuluyo, Michael Mkandawire.
SET1/1595019229-479	EDUCATION	1	  Escom in free-for-all fuel scam  Wait gets longer  Secrecy over party funders Pomwe deralo lili ndi sukulu za pulaimale 11, lilibe sukulu ya sekondale, zomwe zikukweza chiwerengero cha ana osiyira sukulu panjira.
SET1/1595019229-479	EDUCATION	2	 Anthu a mderalo ataona vutoli adapempha kuboma sukulu ya sekondale mchaka cha 2010. Motsogozedwa ndi mfumu yawo, Gulupu Malepa, adapeza malo pomwe adaumbapo njerwa kuti ntchitoyi iyambike.
SET1/1595019229-479	EDUCATION	3	 Sichinga: Tili okonzeka kusamutsa njerwa Koma zinthu zidasokonekera pomwe zidadziwika kuti malo adaperekedwawo, udali munda wa Mkandawire, yemwe panthawiyo adali ku Dar es Salaam mdziko la Tanzania.
SET1/1595019229-479	EDUCATION	4	 Mkandawire adauza Msangulutso kuti mchemwali wake ndiye adamuimbira foni kumudziwitsa kuti munda wake ukupita.
SET1/1595019229-479	EDUCATION	5	 Iye adati izi zidachititsa abwerere kumudzi komwe adadzapeza zinthu zitavuta.
SET1/1595019229-479	EDUCATION	6	 Ndidapempha kuti ngati akundilanda malowa, andipatse ena zomwe sizidatheke, koma chonsecho malowa ndi oti adatisiyira ndi agogo athu.
SET1/1595019229-479	EDUCATION	7	 Pano akuti ndizipita kwathu ku Rumphi komwe sindikukudziwa chifukwa ndinabadwira konkuno mchaka cha 1972, nawo mayi anga adabadwiranso kuno mchaka cha 1950, adatero Mkandawire.
SET1/1595019229-479	EDUCATION	8	 Iye adati chaka chino pamalopo sadalimepo chifukwa choospezedwa kuti atidzimulidwa.
SET1/1595019229-479	EDUCATION	9	 Amfumu akufuna chitukuko chikhale pakhomo pawo, chifukwa akufuna adzakokenso magetsi sukuluyi ikadzabwera ndipo malo okhawo omwe apezeka ndi munda wanga, iye adatero.
SET1/1595019229-479	EDUCATION	10	 A komiti ya chitukuko cha mmudzi village development committee (VDC) ya Malepa ataona mpungwepungwewu adapeza malo ena, koma mfumuyi ikukanitsitsa kuti sukuluyi ikamangidwe malo ena.
SET1/1595019229-479	EDUCATION	11	 Malinga ndi wapampando wa komitiyi, Jefferson Sichinga, malo ena apezeka mdera la mfumu Malenga ndipo ndi okonzeka kusamutsirako njerwa zomwe zidaotchedwa pamalo akalewo.
SET1/1595019229-479	EDUCATION	12	 Vuto ndi loti pachiyambi a gulupu adatisonyeza malo a mwini; nthawi yoti tiyambe chitukuko itakwana mwini wake adatulukira ndipo ngakhale tidagwirizana kuti timangapo timangoyenera kusuntha chifukwa mpamunda wa chinangwa wa mwini wake, adatero Sichinga.
SET1/1595019229-479	EDUCATION	13	 Mkandawire: Akuti ndizipita kwathu Iye adati vuto lalikulu lomwe lilipo ndi loti Malepa akufuna chitukuko mkhonde mwake.
SET1/1595019229-479	EDUCATION	14	 Malepa adavomereza zoti akufunadi chitukukocho chipite dera lake kaamba ka magetsi.
SET1/1595019229-479	EDUCATION	15	 Eya. Zoonadi chifukwa ndine mfumu ya chitukuko, adalongosola Malepa. Iye adaonjezera kuti Sichinga yemwe ndi wapampando wa VDC akufunanso kuti malo a sukuluwo asinthe kaamba koti adasowetsa uvuni wa njerwa zokwana 100 000 ndipo akuthawa, nkhani yomwe Sichinga akuikana.
SET1/1595019229-479	EDUCATION	16	 Polankhula naye pafoni Lachitatuli, Malepa adatemetsa nkhwangwa pamwala ponena kuti chitukukochi sichisuntha kaamba koti malo adaperekawa ali pakati pa derali.
SET1/1595019229-479	EDUCATION	17	 Ine ndi a T/A Timbiri tikufuna sukulu ikhale pamalo omwe tidapereka mchaka cha 2010 pa Chombe Zion. Khansala wa dera lino Menson Simkonda ndiye akufuna kusuntha sukulu kuti ikhale kwawo ndi cholinga chodzawina mavoti mu 2019, adatero Malepa.
SET1/1595019229-479	EDUCATION	18	 Iye adaloza zala khansalayo komanso wapampando wa VDC kuti ndiwo akumunyenga Mkandawire kuti akanize malowo.
SET1/1595019229-479	EDUCATION	19	 Si malo a Mkandawire, koma akhansala ndi omwe akumpangitsa ndipo palowa ndale, pakufunika aboma komanso a Timbiri abwere tidzakhale pansi, adalongosola Malepa.
SET1/1595019229-479	EDUCATION	20	 Iye adati sadalande Mkandawire malo.
SET1/1595019229-479	EDUCATION	21	 Ngati ali malo ake apite kubwalo la milandu. Akadatisiyira malowo pano tikanakhala titamanga kale sukulu ndipo ana akuphunzirapo. Ine sindingalole ana azivutika kusowa sukulu chifukwa cha malo, idatero mfumuyo.
SET1/1595019229-479	EDUCATION	22	 Koma khansala wa Mpamba Ward, Simkonda adati chomwe anthuwo akufuna ndi chitukuko.
SET1/1595019229-479	EDUCATION	23	 Amfumu akufuna malo a munthu pomwe anthu aperekanso malo ena. Mfumu imodzi singapweteketse ana, adatero Simkonda.
SET1/1595019229-479	EDUCATION	24	 Ndipo malinga ndi wampando wa VDC, katundu wa ndalama zokwana K12 miliyoni woti amangire buloko imodzi adabwerera masiku apitawa chifukwa aboma atafika kumalowo sadapeze malo oti nkusunga katunduyo.
SET1/1595019229-479	EDUCATION	25	 Limodzi mwa mabungwe omwe akugwira ntchito mderalo kuchokera ku mpingo wa CCAP mu Sinodi ya Livingstonia, mthambi yake yoyangana za chitukuko ndi maufulu osiyanasiyana ya Church and Society, yati mderali mukufunika sukulu mwachangu.
SET1/1595019229-479	EDUCATION	26	 Mmodzi mwa oyanganira pulojecti yomwe cholinga chake ndi kupereka mphamvu kwa anthu pa zitukuko pokweza ulamulilo wa ma boma angono Robert Ndovi adati zivute zitani, pofika September ana a fomu 1 akhale atayamba kuphunzira.
SET1/1595019229-479	EDUCATION	27	 Ana ndi omwe akuluza chifukwa cha mkanganowu; anthu a dera lino angopeza nyumba zomwe zilipo kale kuti chaka chino maphunziro ayambe, adatero Ndovi.
SET1/1595019229-479	EDUCATION	28	 Polankhulapo mkulu woona maphunziro mbomali Mzondi Moyo adati ofesi yake ikudziwa za kuchedwa kwa ntchito yomanga sukuluyi kaamba ka nkhani ya malo.
SET1/1595019229-479	EDUCATION	29	 Mwini malowa adadandaula kuti ndi pokhapo pomwe amadalira ndi banja lake, ndipo malowo akatengedwa avutika, adatero Moyo.
SET1/1595019925-591	SOCIAL ISSUES	0	 Atuma anthu kupha Apolisi mboma la Chitipa atsekera mchitokosi bambo wina pomuganizira kuti adatuma achiwembu kupha mkazi wake wakale.
SET1/1595019925-591	SOCIAL ISSUES	1	 Facksoni Simbeye adatuma Filisoni Mbendera wa zaka 38 ndi bambo wina yemwe akungodziwika kuti Mshani kupha Lyness Mtawa, awiriwa atasemphana maganizo pankhani zina zambanja.
SET1/1595019925-591	SOCIAL ISSUES	2	  Chakwera akwanitse malonjezoHRDC  Masankhidwe a nduna autsa mapiri pa chigwa  Malonjezo ayamba kuoneka Malinga ndi mneneri wapolisi mchigawo cha kumpoto, Maurice Chapola, izi sizidamukomere Simbeye ndipo adakonza chiwembuchi pa 6 mwezi uno.
SET1/1595019925-591	SOCIAL ISSUES	3	 Maiyu adapezeka ataphedwa mmunda wa chimanga, koma atakhapidwa kwambiri mmutu, adatero Chapola.
SET1/1595019925-591	SOCIAL ISSUES	4	 Chapola adati anthu a mmudzi mwa Fyson Nyondo, T/A Mwabulambia mbomalo adatsatira mapazi kuchokera pomwe maiyu adaphedwera.
SET1/1595019925-591	SOCIAL ISSUES	5	 Mneneriyu adati apa mapaziwa adalunjika mnyumba mwa Mbendera, yemwe ataona khamu la anthuli adalikumba liwiro la mtondo wadooka.
SET1/1595019925-591	SOCIAL ISSUES	6	 Komabe adamugwira pomwe adaulula kuti Simbeye ndiye adawatuma kupha maiyu. Apatu anthu sadaugwire mtima koma adamtibula mpaka kumupha, adatero Chapola.
SET1/1595019925-591	SOCIAL ISSUES	7	 Ndipo mmodzi mwa anthu omwe amachokera mudzi umodzi ndi Mtawa koma adakana kutipatsa dzina lake adatsimikizira Msangulutso kuti Simbeye ndiye adakonza chiwembuchi kaamba ka ndalama za banki mkhonde.
SET1/1595019925-591	SOCIAL ISSUES	8	 Bamboyo adati ngakhale Simbeye adavomera atagwidwa ndi anthu a mmudzimo kuti ndiye adakonza upowo Banja lawo lidatha mwezi wa Novembala atakhala zaka zoposa zisanu, koma nkhani idagona pa K200 000 ya banki nkhonde yomwe mayiyo adatenga, adatero bamboyu.
SET1/1595019501-523	ECONOMY	0	 Msika wa fodya utsekulidwa April Misika yaikulu ya fodya mdziko muno ikhoza kutsekulidwa sabata yachiwiri ya mwezi wa mawa, atero akuluakulu a bungwe lowona za fodya mdziko muno la Tobacco Control Commission (TCC).
SET1/1595019501-523	ECONOMY	1	  Chakwera akwanitse malonjezoHRDC  Masankhidwe a nduna autsa mapiri pa chigwa  Malonjezo ayamba kuoneka Fodya ndi mbewu yaikulu imene dziko lino limagulitsa kunja ndi kubweretsa ndalama zimene zimathandiza pa ntchito zina za boma.
SET1/1595019501-523	ECONOMY	2	 Msika wa fodya wa okushoni Polankhula pa lamya kuchokera ku Lilongwe Lachiwiri, mkulu wa TCC Albert Changaya adati masikuwa ndiwongoganizira chabe popeza zokambirana zili mkati.
SET1/1595019501-523	ECONOMY	3	 Apa Changaya adachenjeza alimi kuti misikayi ikatsekulidwa asamalitse ndi onyamula fodya ena omwe akumachita utambwali pobera alimi.
SET1/1595019501-523	ECONOMY	4	 Iye adati onyamula fodya achinyengowa adabera alimi pafupifupi K1.4 biliyoni chaka chatha.
